FIPS_Code,County,State,Adult Obesity Percentage,Infant Mortality Rate,Life Expectancy,Incarceration Rate,Incarceration_Rate_1k,HIV_Prevalence,Motor Vehicle Death Rate,Secondary Educational Attainment,GINI Index (Income Inequality),Population Density,Domestic In-Migrants 2010s,Domestic In-Migrants 2010s (norm),Domestic Net Migrants 2010s,Domestic Net Migrants 2010s (norm)
47041,DeKalb County,TN,32.7,NA,73.50047777,559.35,5.59,0.2,NA,80.1,0.4749,65.2,2313,120.04359559892,638,33.1118953705626
47043,Dickson County,TN,32,5.312726395,74.17669829,385.76,3.86,0.1,22.24,83.7,0.4424,107.53,14630,289.273356401384,2409,47.6322293623332
47045,Dyer County,TN,37.7,10.26570048,73.83776933,783.59,7.84,0.1,NA,83.9,0.5245,73.03,5731,151.074205878476,-321,-8.46184262554369
47047,Fayette County,TN,34.4,NA,77.69024324,244.7,2.45,0.2,34.04,86.2,0.478,56.99,17929,459.588321242726,3836,98.331239906693
47049,Fentress County,TN,30.2,NA,73.52284262,727.92,7.28,0.1,NA,83,0.4208,36.53,696,38.9806776813218,75,4.20050406048726
47051,Franklin County,TN,32.3,7.706422018,75.58648066,411.42,4.11,0.1,NA,87.5,0.4796,75.25,9071,219.095695860103,797,19.2502777643592
47053,Gibson County,TN,35.9,7.559650366,73.71487195,501.88,5.02,0.2,20.35,85.3,0.4505,81.67,13341,269.667690815006,1173,23.7103816300129
47055,Giles County,TN,35.3,NA,74.91985819,417.72,4.18,0.2,37.33,85.8,0.4346,47.94,6716,232.766090181264,51,1.76758049422937
47057,Grainger County,TN,32.3,NA,74.15840575,560.32,5.6,0.1,NA,78.6,0.4515,82.33,5786,253.061581525542,59,2.58047585724283
47059,Greene County,TN,35.6,7.343124166,74.53606425,326.91,3.27,0.1,15.93,84.7,0.4777,110.64,9153,133.943074559157,-102,-1.49264652081657
47061,Grundy County,TN,34.3,NA,71.56918697,779.9,7.8,0.1,NA,74.4,0.479,37.02,871,64.87895716946,-35,-2.60707635009311
47063,Hamblen County,TN,33,6.190208216,75.04008495,572.78,5.73,0.1,NA,81.3,0.454,397.87,16110,255.568246716162,-241,-3.82321213274954
47065,Hamilton County,TN,31.4,7.349153474,77.56178263,252.42,2.52,0.3,14.68,89.5,0.4836,665.45,82477,234.830021069415,4937,14.0567165878936
47067,Hancock County,TN,31.2,NA,70.62147615,1003.19,10.03,NA,NA,77.1,0.5593,29.63,0,0,0,0
47069,Hardeman County,TN,37.8,10.71237279,74.33387189,449.93,4.5,0.2,NA,79.6,0.4381,38.1,3892,149.894088195648,-595,-22.9154631234354
47071,Hardin County,TN,31.9,NA,73.04751678,384.41,3.84,0.1,NA,81.5,0.4817,44.54,3694,142.790877464244,207,8.00154619250097
47073,Hawkins County,TN,32.6,10.90342679,74.68896298,421.33,4.21,0.1,26.41,84.4,0.4672,116.23,14516,255.856173437913,-661,-11.6506565612056
47075,Haywood County,TN,36.9,NA,75.25330425,483.74,4.84,0.6,NA,82,0.4631,33.06,1326,72.9172394830905,-313,-17.2119879021171
47077,Henderson County,TN,32.5,9.00090009,73.37431031,611.39,6.11,0.1,NA,82.7,0.443,53.8,4045,144.41786568603,41,1.46381520225642
47079,Henry County,TN,33.6,8.54335754,74.49457786,289.41,2.89,0.1,30.92,85.9,0.4678,57.45,4391,136.349521798534,334,10.3713824369644
47081,Hickman County,TN,36,NA,74.42089091,434.82,4.35,0.1,NA,78.6,0.4718,40.51,6931,284.243766404199,808,33.1364829396326
47083,Houston County,TN,33.5,NA,74.15671129,418.56,4.19,NA,NA,77.2,0.4846,40.76,615,74.3921616063868,71,8.58836337244466
47085,Humphreys County,TN,34.2,NA,73.71098717,286.61,2.87,0.1,NA,84.9,0.447,34.73,1179,65.0124069478908,328,18.0865729252826
47087,Jackson County,TN,31.6,NA,74.55726294,277.63,2.78,0.1,NA,78.2,0.466,37.85,959,82.9011065006916,-72,-6.22406639004149
47089,Jefferson County,TN,34.5,6.598845202,75.59918934,626.64,6.27,0.1,NA,85.3,0.4355,195.14,18819,357.252690927729,396,7.51751238681018
47091,Johnson County,TN,30.5,NA,73.22911642,409.35,4.09,0.2,NA,79.8,0.5183,59.49,398,22.2856822890419,80,4.47953412845064
47093,Knox County,TN,31.5,5.945042602,76.69064731,493.39,4.93,0.2,12.97,91.7,0.4808,907.1,120647,268.914774297661,4253,9.47967653640749
47095,Lake County,TN,35,NA,71.90212788,581.01,5.81,0.4,NA,72.9,0.5416,44.64,354,46.3897261171537,-79,-10.3525095007207
47097,Lauderdale County,TN,38.2,12.45387454,73.14628789,605.59,6.06,0.3,NA,77.1,0.43,55.07,4291,156.708786794244,-500,-18.2601709151998
47099,Lawrence County,TN,33.7,7.723995881,74.29414862,643.11,6.43,0.1,NA,83.4,0.443,70.31,5813,137.507687940578,561,13.2705681979467
47101,Lewis County,TN,36.4,NA,74.59371071,496.47,4.96,0.1,NA,84.3,0.4372,42.64,828,69.5447673441962,301,25.2813707374433
47103,Lincoln County,TN,35.2,8.450704225,74.9290051,532.63,5.33,0.1,29.1,83.5,0.4415,59.48,7787,231.501025656271,580,17.2429170258941
47105,Loudon County,TN,29.5,6.317451961,76.57411831,220,2.2,0.1,NA,86.2,0.4513,228.29,17597,346.595497429635,1376,27.1020858364027
47107,McMinn County,TN,31.4,5.392912173,74.71861928,560.33,5.6,0.1,18.59,84.5,0.4627,123.35,11185,212.537528978072,595,11.3061984570364
47109,McNairy County,TN,32.3,NA,73.27693995,262.91,2.63,0.1,NA,82.6,0.4404,45.92,5117,194.807172497811,215,8.18517531503407
47111,Macon County,TN,34,NA,73.96549702,373.07,3.73,0.1,NA,80.3,0.4589,77.62,5004,217.536843020476,1447,62.9048384993262
47113,Madison County,TN,36.3,8.88000888,75.45337275,904.92,9.05,0.3,21.43,88.9,0.4717,175.21,23310,237.425899896107,-833,-8.48458921550653
47115,Marion County,TN,32.4,NA,74.06505008,394.6,3.95,0.1,NA,81.5,0.4418,57.28,4696,165.311366916605,429,15.1019115006864
47117,Marshall County,TN,31.7,9.669621273,75.05507206,697.46,6.97,0.1,NA,85.4,0.4045,87.8,10668,341.168569509738,2212,70.7409894783971
47119,Maury County,TN,32.9,6.04035471,76.18527362,495.4,4.95,0.2,18.67,90.2,0.4351,150.01,34418,402.479097234403,6359,74.3612231772204
47121,Meigs County,TN,33.4,NA,72.47635395,254.45,2.54,0.1,NA,83.8,0.4204,62.03,1747,149.303478335185,115,9.82821981027263
47123,Monroe County,TN,33.9,6.171025566,75.17071444,418.36,4.18,0.1,21.48,82.4,0.4371,72.45,10654,235.536002476068,-247,-5.46061503769372
47125,Montgomery County,TN,32.8,6.143523158,76.34145487,250.43,2.5,0.2,16.75,92.9,0.4162,371.28,104145,548.244113265354,11417,60.1018103716026
47127,Moore County,TN,31.2,NA,78.96676075,543.57,5.44,0,NA,85.9,0.4439,49.36,922,145.909162842222,232,36.7146700427283
47129,Morgan County,TN,32.6,NA,73.453851,200.14,2,0.1,NA,80.3,0.4534,41.26,4071,187.950138504155,-367,-16.943674976916
47131,Obion County,TN,35.2,NA,76.36900788,366.32,3.66,0.1,NA,83.5,0.4637,55.73,5052,163.278497786109,-404,-13.057108690734
47133,Overton County,TN,35.7,NA,74.08291378,371.68,3.72,0.1,NA,80.6,0.455,50.91,4313,195.796259306337,-53,-2.40602869075722
47135,Perry County,TN,29.4,NA,72.05307648,522.43,5.22,0.1,NA,74.9,0.6083,19.2,54,6.90360521605727,54,6.90360521605727
47137,Pickett County,TN,30.9,NA,77.58474955,292.23,2.92,NA,NA,74.4,0.4628,31.16,94,18.3450429352069,-44,-8.58704137392662
47139,Polk County,TN,33.1,NA,73.67569974,512.79,5.13,0.1,NA,82.4,0.4418,38.69,1805,107.890017931859,88,5.26001195457262
47141,Putnam County,TN,29.2,6.218112245,75.46095919,406.28,4.06,0.2,19.94,86.6,0.4779,193.08,15514,209.182228814131,-596,-8.03613564349761
47143,Rhea County,TN,31.8,11.35503407,73.45271414,293.46,2.93,0.2,NA,80.8,0.4506,103.74,5339,163.56729266873,-107,-3.27808584295824
47145,Roane County,TN,35,7.140639553,75.00593882,208.62,2.09,0.1,24.35,88.9,0.4799,147.12,14610,276.977326154546,749,14.1995905058012
47147,Robertson County,TN,32,5.967336683,75.75854795,328.63,3.29,0.2,13.93,87.2,0.424,147.55,27525,404.309699026131,2789,40.967111737834
47149,Rutherford County,TN,33.4,5.755991122,77.86632484,281.59,2.82,0.2,11.74,91.8,0.4065,509.98,120137,415.834215973362,20731,71.7569036295543
47151,Scott County,TN,32,NA,72.18075772,653.3,6.53,0,NA,79.8,0.4584,41.27,834,37.9315049802156,-268,-12.1890207850093
47153,Sequatchie County,TN,33.7,NA,76.92151258,621.8,6.22,0.1,NA,81.6,0.4046,55.73,1491,101.400979325354,179,12.1735582154516
47155,Sevier County,TN,39.1,5.53007823,76.28061306,479.11,4.79,0.1,20.36,85,0.4242,163.83,22686,238.523814530544,-1670,-17.5586163389759
47157,Shelby County,TN,35.1,9.627565239,75.79013717,570.18,5.7,0.8,17.93,88.4,0.5115,1226.33,195071,207.786937195556,-40156,-42.7736170421271
47159,Smith County,TN,32.1,NA,76.3991402,421.26,4.21,0.1,NA,85.3,0.5148,62.81,2274,119.627544847178,249,13.0990583407859
47161,Stewart County,TN,32.5,NA,75.70840588,272.79,2.73,NA,NA,87.2,0.403,29.2,1202,90.5188643723172,323,24.3241207922283
47163,Sullivan County,TN,32.6,6.018518519,75.7968449,681.34,6.81,0.1,18.95,87.2,0.4778,379.88,35122,223.640056798283,2906,18.5040147217075
47165,Sumner County,TN,34.1,5.701013514,77.99480598,400.58,4.01,0.1,10.98,89.7,0.4431,346.46,68072,394.149595265943,16514,95.6191446736072
47167,Tipton County,TN,35.5,5.839984427,74.70763429,391.65,3.92,0.2,22.73,87.8,0.4398,134.04,17331,281.242393262256,2513,40.7802281615631
47169,Trousdale County,TN,31.1,NA,74.07455558,596.64,5.97,0.2,NA,84.4,0.3856,89.48,1642,205.198700324919,412,51.4871282179455
47171,Unicoi County,TN,33.7,NA,74.37112593,292.28,2.92,0.1,NA,85,0.4335,95.73,1466,81.6122028614374,6,0.334019929855815
47173,Union County,TN,35.6,NA,74.1356183,480.17,4.8,0,NA,77.1,0.47,87.16,2480,129.754617276199,335,17.5273374143253
47175,Van Buren County,TN,33.4,NA,73.4315987,351.31,3.51,0.1,NA,79,0.4072,21.07,512,90.892952245695,81,14.3795490857447
47177,Warren County,TN,34.6,8.325624422,74.37492694,586.06,5.86,0.1,26.65,79.5,0.4724,94.07,5675,141.985038404764,294,7.35570066801771
47179,Washington County,TN,29.6,9.068336392,75.95013907,336.2,3.36,0.2,16.23,88.8,0.4877,391.45,33059,261.870059092853,-231,-1.82981891921864
47181,Wayne County,TN,32.9,NA,75.56827873,539.57,5.4,0.1,NA,80.2,0.4529,22.74,621,36.717318039378,-70,-4.13882812038077
47183,Weakley County,TN,35.3,NA,75.67136365,230.45,2.3,0.1,30,85.1,0.4649,57.74,5838,169.842609024525,-669,-19.4629505716696
47185,White County,TN,30.9,NA,74.22773107,481.66,4.82,0.1,NA,83.2,0.4502,71.15,5998,228.052165316908,993,37.7552184327592
47187,Williamson County,TN,25.2,3.598320784,82.0775706,154.59,1.55,0.1,6.71,95.3,0.4434,386.69,107159,522.151189420444,30984,150.975022657948
47189,Wilson County,TN,37.5,4.578754579,78.37696694,241.97,2.42,0.2,15.21,91.6,0.4095,239.31,53648,427.896886166411,16400,130.806533945891
48001,Anderson County,TX,34.4,NA,73.77377208,752.87,7.53,0.7,20.78,81.3,0.4299,54.4,9952,172.696826140524,-140,-2.42941676644628
48003,Andrews County,TX,32.2,NA,76.75679483,835.04,8.35,0.1,NA,72.3,0.4237,12.02,881,50.4091091148366,67,3.83360988728043
48005,Angelina County,TX,39.8,5.491937369,76.33682014,1005.99,10.06,0.2,23.06,81.9,0.4369,109.46,15793,179.977207977208,-1687,-19.2250712250712
48007,Aransas County,TX,31.8,NA,76.91256118,874.47,8.74,0.2,NA,84.5,0.5348,97.04,8664,346.948582412302,463,18.5407656575364
48009,Archer County,TX,28.2,NA,77.03946284,308.29,3.08,NA,NA,90.3,0.4654,9.65,1057,119.963681761435,297,33.7078651685393
48011,Armstrong County,TX,29.4,NA,72.39752607,473.44,4.73,NA,NA,86.9,0.3981,2.17,56,28.6445012787724,-38,-19.4373401534527
48013,Atascosa County,TX,33.9,4.538577912,78.28196872,419.86,4.2,0.2,NA,77.1,0.4324,40.61,18132,379.536986645456,2379,49.796960689915
48015,Austin County,TX,29.9,NA,79.10181429,400.37,4,0.2,NA,84,0.4146,46.04,9984,342.92780105791,1206,41.4233701999038
48017,Bailey County,TX,29.3,NA,78.39736304,567.71,5.68,NA,NA,76.9,0.4025,8.59,50,7.23589001447178,-88,-12.7351664254703
48019,Bandera County,TX,29.1,NA,80.268409,406.66,4.07,0.1,NA,89.3,0.421,28.08,6868,328.738273023167,1738,83.1897376986406
48021,Bastrop County,TX,34.9,5.035545024,77.57914514,407.32,4.07,0.3,36.07,81.9,0.432,95.16,38798,496.970628546542,11535,147.75391000269
48023,Baylor County,TX,28.7,NA,74.33700863,886.67,8.87,NA,NA,85.5,0.4084,4.12,0,0,0,0
48025,Bee County,TX,28.6,NA,76.73332983,726.73,7.27,0.6,30.71,75.4,0.4868,37.05,4951,150.655752670176,-608,-18.5010498128594
48027,Bell County,TX,31.3,7.681061889,78.13348582,601.47,6.01,0.3,16.81,91,0.4372,331.54,198023,601.637601020842,-919,-2.79212493164003
48029,Bexar County,TX,28,6.002634023,78.99845658,529.93,5.3,0.4,11.08,84.2,0.4688,1574.48,595119,320.669164691847,66924,36.0607931822664
48031,Blanco County,TX,29.3,NA,78.80952718,217.35,2.17,0.1,NA,90.1,0.4697,16.18,1399,129.393266740659,486,44.9500554938957
48033,Borden County,TX,28.6,NA,NA,NA,NA,3,NA,94.7,0.3924,0.68,0,0,0,0
48035,Bosque County,TX,29,NA,76.54137998,699.57,7,0.1,NA,86.5,0.4217,18.61,2162,121.597300337458,618,34.7581552305962
48037,Bowie County,TX,37.6,8.184082553,75.59529589,879.2,8.79,0.3,11.8,88.8,0.4995,105.51,22789,244.320557491289,-220,-2.35861699276333
48039,Brazoria County,TX,29.9,4.319398834,79.04291198,413.46,4.13,0.3,14.43,87.9,0.4216,264.57,141241,417.719534845205,25345,74.9577078231655
48041,Brazos County,TX,29,4.35820276,81.08322707,536.84,5.37,0.2,8.29,87.2,0.5149,380.42,49651,237.391944614443,-6820,-32.6078641370869
48043,Brewster County,TX,28.7,NA,79.66145167,284.59,2.85,NA,NA,85.7,0.4443,1.49,192,20.9309931320179,100,10.901558922926
48045,Briscoe County,TX,27.4,NA,NA,528.05,5.28,0,NA,86.1,0.4273,1.62,0,0,0,0
48047,Brooks County,TX,29.3,NA,76.70190751,513.89,5.14,0.2,NA,68.8,0.4985,7.57,230,31.9710870169586,-40,-5.56018904642758
48049,Brown County,TX,32.4,9.863945578,74.96285427,1740.44,17.4,0.1,NA,87.2,0.4767,40.08,4951,131.490186704911,-192,-5.09919528324436
48051,Burleson County,TX,30.6,NA,76.56916594,959.46,9.59,0.2,NA,82.5,0.4377,27.4,1882,109.082478409552,517,29.9658030487451
48053,Burnet County,TX,28.9,NA,79.14770565,659.17,6.59,0.1,24.92,88.3,0.4426,46.8,16378,364.417150612999,4140,92.1166811294306
48055,Caldwell County,TX,29.1,NA,78.01482837,618.17,6.18,0.2,NA,78.2,0.4667,77.29,20982,527.053504144687,5129,128.836975634263
48057,Calhoun County,TX,31.1,NA,78.65590687,575.18,5.75,0.1,NA,79.3,0.4164,42.75,3786,173.693627563426,-698,-32.0227554250585
48059,Callahan County,TX,28,NA,75.43281253,389.96,3.9,0.1,NA,88.2,0.4479,15.41,1626,120.328572485754,394,29.1571079701029
48061,Cameron County,TX,31.3,5.165249136,80.82735103,433.51,4.34,0.3,7.56,67.9,0.4833,472.91,52553,125.009514928923,-14812,-35.2337818036499
48063,Camp County,TX,32.6,NA,75.92161818,723.95,7.24,0.2,NA,87.2,0.4345,65.76,1006,79.7084224704857,106,8.39870057840108
48065,Carson County,TX,29.5,NA,78.14943996,1646.98,16.47,NA,NA,93.3,0.4019,6.53,877,145.850656910028,42,6.9848661233993
48067,Cass County,TX,33.4,NA,75.26073991,842.71,8.43,0.2,36.63,85.9,0.4331,32.08,5623,185.816727801461,34,1.12355837546677
48069,Castro County,TX,28.4,NA,80.34401036,628.45,6.28,NA,NA,74.1,0.4083,8.58,66,8.48220023133273,19,2.44184552114124
48071,Chambers County,TX,27.7,NA,77.10419211,483.77,4.84,0.1,NA,88.5,0.424,69.17,23823,624.537947306331,5023,131.681740726176
48073,Cherokee County,TX,33.3,8.153204399,75.6220012,777.22,7.77,0.3,26.59,79,0.4325,49.5,12952,254.44972692625,492,9.66563199874268
48075,Childress County,TX,30,NA,75.13735375,1185.99,11.86,0.1,NA,82,0.4419,10.41,0,0,0,0
48077,Clay County,TX,28.8,NA,77.15806989,328.28,3.28,0.1,NA,90.5,0.4279,9.55,1137,109.643201542912,243,23.4329797492768
48079,Cochran County,TX,28,NA,75.28230174,504.2,5.04,NA,NA,67.7,0.4679,3.72,0,0,0,0
48081,Coke County,TX,28.8,NA,76.81032085,278.9,2.79,NA,NA,83.7,0.3885,3.62,257,78.979717271051,90,27.6582667486171
48083,Coleman County,TX,28.1,NA,74.51928706,937.95,9.38,0.1,NA,86.5,0.4669,6.6,291,34.5195729537367,-90,-10.6761565836299
48085,Collin County,TX,26.9,4.447377103,82.71390917,192.97,1.93,0.2,6.38,93.8,0.43,1157.56,575044,649.590337546499,120890,136.561682073017
48087,Collingsworth County,TX,28.1,NA,76.10065601,1858.61,18.59,0,NA,73.9,0.5212,3.23,0,0,0,0
48089,Colorado County,TX,28.3,NA,77.49667929,931.72,9.32,0.3,NA,83.1,0.4721,22.1,5124,247.309233071094,485,23.4084656595396
48091,Comal County,TX,27.9,5.334387039,79.77587512,451.92,4.52,0.2,14.72,92.6,0.4381,253.15,85835,693.930182547254,30069,243.091823370576
48093,Comanche County,TX,28.6,NA,76.69370974,948.54,9.49,0.1,NA,84.5,0.4129,14.43,717,52.9151291512915,93,6.86346863468635
48095,Concho County,TX,30.9,NA,79.85170763,694.61,6.95,0.8,NA,67.9,0.466,3.32,157,38.7654320987654,-7,-1.7283950617284
48097,Cooke County,TX,29.1,NA,77.78666256,875.6,8.76,0.1,24.24,86.1,0.436,45.77,13016,335.801449910993,1984,51.1854699311163
48099,Coryell County,TX,34.4,7.11427301,76.95690052,467.21,4.67,0.4,14.48,88,0.4227,71.55,47561,629.430136841269,-1027,-13.5914877848654
48101,Cottle County,TX,27.8,NA,NA,NA,NA,NA,NA,76.2,0.4886,1.82,0,0,0,0
48103,Crane County,TX,30.9,NA,78.48011433,319.87,3.2,NA,NA,79.5,0.4048,6.12,217,43.8383838383838,-10,-2.02020202020202
48105,Crockett County,TX,28.4,NA,77.83275212,1016.59,10.17,NA,NA,77,0.4284,1.24,0,0,0,0
48107,Crosby County,TX,29.1,NA,74.89086601,523.91,5.24,0.2,NA,76,0.4343,6.48,546,92.5580606882522,-24,-4.068486184099
48109,Culberson County,TX,29.6,NA,82.8603063,177.3,1.77,NA,NA,66.3,0.3892,0.58,0,0,0,0
48111,Dallam County,TX,32.1,NA,77.86487661,562.57,5.63,NA,NA,70.4,0.4676,4.86,545,76.3840224246671,-193,-27.0497547302032
48113,Dallas County,TX,29,6.629861839,78.9023286,653.4,6.53,0.9,11.53,79.3,0.4982,2988.24,978183,388.377766078333,-89474,-35.5247558402597
48115,Dawson County,TX,29.9,NA,76.52989955,1247.11,12.47,0.1,NA,69.9,0.4971,14.23,412,30.8106491175591,-213,-15.9288064612623
48117,Deaf Smith County,TX,29.2,NA,78.15019532,1262.53,12.63,0.1,NA,73.8,0.3949,12.52,760,39.5936441781714,-388,-20.2135972909612
48119,Delta County,TX,31.5,NA,74.5984034,814.43,8.14,0.2,NA,87.8,0.4372,20.44,438,83.6197021764032,46,8.7819778541428
48121,Denton County,TX,24.3,4.255319149,81.72651319,214.23,2.14,0.2,6.76,92.5,0.4322,947.98,505153,670.53067379205,112484,149.309164373615
48123,DeWitt County,TX,29.4,NA,77.07729689,1008.04,10.08,0.1,NA,80.8,0.5146,22.38,3547,171.485205956295,-159,-7.68710114097853
48125,Dickens County,TX,27.8,NA,78.32733344,769.93,7.7,0,NA,84.4,0.5147,2.44,0,0,0,0
48127,Dimmit County,TX,29.2,NA,78.67217598,539.35,5.39,0.1,NA,66.4,0.4783,7.85,430,38.7771665614573,-87,-7.84561276941113
48129,Donley County,TX,28.4,NA,74.29291541,1385.61,13.86,NA,NA,88.7,0.4584,3.61,47,13.265594129269,-19,-5.36268698842789
48131,Duval County,TX,26.8,NA,73.40702121,502.56,5.03,0.2,NA,68.6,0.435,6.28,761,65.9845660279199,-36,-3.12147749934969
48133,Eastland County,TX,30.5,NA,76.01121503,1585.47,15.85,0.1,NA,84.4,0.5381,19.72,850,46.7649647887324,250,13.7544014084507
48135,Ector County,TX,33.2,5.490873964,75.41796921,704.67,7.05,0.2,33.69,76,0.4516,178.86,47855,310.940586339536,3767,24.476296912361
48137,Edwards County,TX,29.6,NA,74.57092756,679.92,6.8,0.3,NA,72.1,0.4648,0.91,0,0,0,0
48139,Ellis County,TX,35.4,5.879135904,77.97150575,526.34,5.26,0.2,14.61,86.2,0.4176,185.72,78393,492.056717111168,22635,142.075233653659
48141,El Paso County,TX,29.5,4.680994949,80.55533603,286.82,2.87,0.3,13.23,78.5,0.4613,825.13,196692,235.986884018587,-32313,-38.7684510976176
48143,Erath County,TX,27.3,6.389776358,78.02666516,716.11,7.16,0.1,23.42,88.3,0.4938,38.63,7228,180.038359030563,-741,-18.4571699006152
48145,Falls County,TX,32.2,NA,77.38927417,940.17,9.4,0.3,NA,76.9,0.4705,22.56,1499,88.2335628936371,36,2.11901818823945
48147,Fannin County,TX,30.6,NA,74.10966289,1104.48,11.04,0.2,NA,85.5,0.4559,38.77,11688,346.290590187248,2156,63.8776961365252
48149,Fayette County,TX,27.3,NA,79.19832821,436.63,4.37,0.1,NA,86.1,0.4481,26.47,4870,196.110014899529,838,33.7454194016027
48151,Fisher County,TX,28.3,NA,79.81607938,590.8,5.91,NA,NA,86.1,0.4848,4.29,131,34.1947272252676,57,14.8786217697729
48153,Floyd County,TX,28.6,NA,79.85097835,803.28,8.03,0.1,NA,74.2,0.4073,5.85,346,58.1610354681459,-78,-13.1114473020676
48155,Foard County,TX,28.7,NA,NA,326.26,3.26,NA,NA,81.9,0.4655,1.81,0,0,0,0
48157,Fort Bend County,TX,29.1,4.159866884,83.00981245,150.89,1.51,0.2,7.15,90.6,0.4343,888.17,394060,574.980484281639,114817,167.531681124105
48159,Franklin County,TX,30.8,NA,76.76660108,810.86,8.11,0.1,NA,91.3,0.4516,37.68,1064,100.377358490566,45,4.24528301886792
48161,Freestone County,TX,29.9,NA,78.80484872,678.65,6.79,0.6,NA,82.6,0.4663,22.46,1500,75.9032486590426,91,4.60479708531525
48163,Frio County,TX,28.4,NA,77.90326641,498.21,4.98,0.9,NA,66.2,0.5087,17.53,826,44.573957152879,-103,-5.55825373698127
48165,Gaines County,TX,30.6,NA,78.65117883,415,4.15,0.1,NA,61.8,0.4631,13.78,993,51.1196911196911,36,1.85328185328185
48167,Galveston County,TX,31.6,4.935010774,77.49450808,491.58,4.92,0.4,11.69,89,0.4646,878.55,130205,414.404292834455,25014,79.6122190465885
48169,Garza County,TX,27.9,NA,78.05279072,716.73,7.17,0.9,NA,61.6,0.4714,6.79,241,37.4514374514375,-70,-10.8780108780109
48171,Gillespie County,TX,27.1,NA,80.5774058,265.85,2.66,0.1,NA,89,0.4641,25,5277,206.778996865204,1143,44.7884012539185
48173,Glasscock County,TX,28.4,NA,NA,290.07,2.9,NA,NA,69.4,0.4746,1.68,0,0,0,0
48175,Goliad County,TX,30.5,NA,77.39494852,665.78,6.66,0.1,NA,83,0.4791,8.88,549,72.7248642204266,94,12.4519803947543
48177,Gonzales County,TX,29.4,NA,77.2408781,1032.53,10.33,0.1,NA,76.7,0.4829,19.43,1202,58.7430358713713,-122,-5.9622715277099
48179,Gray County,TX,31.9,NA,74.97168394,1002.11,10.02,0.1,NA,80.2,0.4563,24.2,2345,101.76184690158,-529,-22.9560840131922
48181,Grayson County,TX,30.6,6.11394164,76.30100882,981.32,9.81,0.2,16.89,88.7,0.4467,140.45,41146,333.074295335697,10933,88.5019508799197
48183,Gregg County,TX,31.4,7.787928711,75.44279297,1083.81,10.84,0.5,17.75,84.1,0.4685,451.54,47174,382.893412551541,-5493,-44.5845914093698
48185,Grimes County,TX,30.8,NA,76.48870561,611.61,6.12,0.4,34.63,80.6,0.49,35.54,10702,393.86132783748,2427,89.3198881201237
48187,Guadalupe County,TX,32.1,5.172971225,79.94023862,436.07,4.36,0.1,11.39,88.7,0.3992,223.5,90525,614.770797962649,19564,132.862478777589
48189,Hale County,TX,31.3,5.46149645,76.86434439,857.16,8.57,0.1,NA,76.6,0.4301,33.67,4920,141.705069124424,-1969,-56.7108294930876
48191,Hall County,TX,29.2,NA,75.24278003,1356.59,13.57,NA,NA,79.6,0.4961,3.45,0,0,0,0
48193,Hamilton County,TX,27.9,NA,74.49706647,779.8,7.8,0.1,NA,84,0.4646,9.97,589,71.8380290279302,148,18.0509818270521
48195,Hansford County,TX,30.3,NA,76.67144586,265.63,2.66,NA,NA,67.8,0.4383,6,0,0,0,0
48197,Hardeman County,TX,29.5,NA,75.67956081,817.37,8.17,NA,NA,78.9,0.4485,5.68,39,9.92871690427699,-65,-16.5478615071283
48199,Hardin County,TX,30.4,5.383022774,76.27590143,441.17,4.41,0.1,NA,88,0.4663,63.74,19806,356.088527714352,1361,24.4691753114831
